Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,PS
USER USER USER USER USER USER USER USER USER USER USER USER Indah tai sapi matalu picek \xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84',1,1,1,0,0,0,1,0,0,1,0,0,0
"Ya kita tau lah gubernur sekarang itu ngawur nya kaya tai kucing keinjek, tapi kalo baca keseluruhan cerita kaya terkesan mengarang bebas anak SMP URL",1,1,1,0,0,0,0,0,1,1,0,0,0
RT USER: USER Manggilnya jgn pelan2 mbak cebong budek smua\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,1,0,0,0,1,0,0
USER USER USER USER BANCI KALENG MALU GA BISA JAWAB PERTANYAAN KAMI DARI 2 HARI LALU.... NYUNGSEP KOE USER URL,1,1,1,0,0,0,0,1,0,1,0,0,0
"USER Luh anak monyet ,sllu bawa2 agama ,kalo bicara politik harus tau wawasan .wwsn luh dangkal jdi kalo di sosmed luh bcranya sektariannizrm - pemecah belah masalah umat dan beragam suku dan ras agama bicara para kecebong .makar .wong panglima gatot ajah .gak ada kaitanny",1,1,1,0,0,0,0,0,1,1,0,0,0
"USER USER Soalnya dia budek kaya bolot Om... \nTuuh, kuping nya kotor seperti hatinya....'",1,1,1,0,0,0,1,0,0,1,0,0,0
"USER USER masya Allaah dungu nya para pemakan tahi jokowi ini, pernahkan di era sebelumnya negeri ini serusuh ini, rupiah seperti sekarang, hutang LN seperti skrng, aset\xc2\xb2 bangsa di jualin seperti skrng, pmbangunan TOL pada ambruk seper",1,1,0,1,0,0,0,0,1,0,1,0,0
USER USER USER USER USER USER USER Duh lu goblok ya. Itu si nur sugik itu ngmg dalam acara apa? Ahok dlm acara apa? Emang ahok pernah ngmg ngentad ngentod jancok2? Yg ngasik ahok gelar siapa? A,1,1,1,0,0,0,0,0,1,1,0,0,0
USER Bani kampret emang standar ganda mainya',1,1,0,1,0,0,0,0,1,0,1,0,0
USER Ngaku wartawan tapi kosakata lu gembel \xf0\x9f\x98\x80\xf0\x9f\x98\x8a\xf0\x9f\x98\x80\xf0\x9f\x98\x8a',1,1,1,0,0,0,0,0,1,1,0,0,0
RT USER USER BEDA NYA APA ADID SM AIDIT. Aih dasar jongos jokowi,1,1,1,0,0,0,0,0,1,1,0,0,0
USER USER USER Lom dikurangi biaya rs krn kena racunnya.\nDah lah tadz... cuma gerombolan berudu dungu yg tertarik usaha ginian.',1,1,0,1,0,0,0,0,1,0,1,0,0
USER USER USER USER USER USER USER USER USER USER USER USER ANJIR G MACEM MACEM LUH SETAN',1,1,1,0,0,0,0,0,1,1,0,0,0
Jokowi jongos cina!!,1,1,1,0,0,1,0,0,0,1,0,0,0
"USER Maling teriak maling, Kafir teriak kafir, biaSanya orang2 kayak gtu waktu lahirnya cmpur TAI...!'",1,1,1,0,0,0,0,0,1,1,0,0,0
USER Kopar kapir....preet pret...buktinya junjungan loe si uno ngilmu nya ke negeri kapir....',1,1,1,0,1,0,0,0,0,1,0,0,0
USER USER USER USER USER USER USER Hihihi..cebong rasa kampret tu gue kira cuma ada dlm dongeng.\nRupanya....\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1,0,1,0,0
USER USER USER USER Halah bacot kau anti aseng tapi ngimpor juga dari cina. wakakakak jilat pantat.',1,1,1,0,0,0,0,0,1,1,0,0,0
Woy njing!! ibumu pelacur ya pantesan kelakuan lu bejad! Dasar anak haram!! USER bruakakakak :D',1,1,0,1,0,0,0,1,0,0,1,0,0
"USER bodo, lu aja nenek kan'",1,1,1,0,0,0,0,0,1,1,0,0,0
Ganyang PKI DaruratPKI,1,0,0,1,0,1,0,0,0,0,0,1,0
Ganyang PKI...ingat pengkhianatan PKI tahun 1948... URL,1,0,0,1,0,1,0,0,0,0,0,1,0
RT USER USER Jadi dukung koruptor! Bubarkan kpk. Pantesan... dari situlah issue issue pki keluar. Dasar koruptor,1,0,0,1,0,0,0,0,1,0,0,1,0
Linimasa mulai panas ganyang pki lagi,1,0,0,1,0,1,0,0,0,0,0,1,0
USER Tangkap si gerung penista Kitab Suci semua agama,1,0,1,0,1,0,0,0,0,0,0,1,0
USER USER tangkap segera ustot bajingan ini!! URL,1,1,1,0,0,0,0,0,1,0,0,1,0
Ayo adakan referendum bubarkan DPR RI atau KPK,1,0,0,1,0,0,0,0,1,0,0,1,0
Turunkan jokowi! jokowi kader PKI terselubung boneka sekjen PKC! kok ada wacana aneh dan bahayakan kedaulatan negara begini rezim saat ini?,1,0,1,0,0,0,0,0,1,0,0,1,0
"Kekuasaan itu cobaan, gunakan secara adil dan amanah. TolakPERPPUOtoriter TolakPERPPUAntiIslam lengserkan jokowi",1,0,1,0,0,0,0,0,1,0,0,1,0
Segera kita Kudeta Dan Revolusi lengserkan Rezim Jokowi sebelum Panglima dan Kapolri di ganti.. Jika TNI/Polri di pimpin nasakom bahaya..!!,1,0,1,0,0,0,0,0,1,0,0,1,0
GANYANG PKI?rasakan URL,1,0,0,1,0,1,0,0,0,0,0,1,0
"Apa tunggu Habis Dulu Aset Negara Ini,Baru Kita Lengserkan Jokowi.....??",1,0,1,0,0,0,0,0,1,0,0,1,0
Jokowi kalah dg Demo. Jokowi kalah dg Rizieq. Jokowi kalah dg FPI. Lengserkan saja!!... Mending Rusak sekalian Negara ini...Bangsat!!,1,1,1,0,0,0,0,0,1,0,0,1,0
USER USER Bubarkan aja DPR..,1,0,0,1,0,0,0,0,1,0,0,1,0
RT USER: PENJARAKAN PENISTA AGAMA !!! ATAU USER TURUN !!! https:\/\/t.co\/vqH0TNXaRz,1,1,0,1,0,0,0,0,1,0,0,1,0
"Coba kalo prabowo,sampe level OB aja bakal disebut perannya,jokowi ini hanya klaim saja,turunkan!!! URL",1,0,1,0,0,0,0,0,1,0,0,1,0
RT USER Harusnya DPR di bubarkan saja..g ada fungsinya..menghabiskan aggaran saja..ladang korupsi.uang mahar lah..,1,0,0,1,0,0,0,0,1,0,0,1,0
Ganyang PKI..ganyang PKI... Ganyang PKI !!!! URL,1,0,0,1,0,1,0,0,0,0,0,1,0
Perjuangan kalahkan Ahok baru awal. Kita pindah lengserkan Jokowi.,1,0,1,0,0,0,0,0,1,0,0,1,0
RT USER USER Tebang pilih pilih ditebang; bubarkan aja USER dan bentuk lembaga baru yg benar2 independent.,1,0,0,1,0,0,0,0,1,0,0,1,0
TumbangkanJokowiRadikal LENGSERKAN JOKOWI,1,0,1,0,0,0,0,0,1,0,0,1,0
Hari tanu usir aja dia kan cina?,1,0,1,0,0,1,0,0,0,0,0,1,0
turunkan Jokowi ! apapun makanan nya minum nya teh botol apapun masalah nya muara nya Turunkan Jokowi,1,0,1,0,0,0,0,0,1,0,0,1,0
USER USER USER USER USER USER USER USER Bangke.. hajar!!!!',1,1,1,0,0,0,0,0,1,0,0,1,0
Ormas radikal(FPI FUI HTI)hrs dibubari.Klu yg radikal anti Bhineka anti cina kristen ga bisa disadarkan.usir sj ke suriah suruh gabung ISIS,1,0,0,1,1,0,0,0,0,0,0,1,0
GANYANG PKI ampe ke akar akarnya URL,1,0,0,1,0,1,0,0,0,0,0,1,0
RT USER Berarti BPK sama DPR gak dapat dipercaya dunk. Jadi lebih baik bubarkan saja.,1,0,0,1,0,0,0,0,1,0,0,1,0
Lengserkan USER presiden lemah,1,0,1,0,0,0,0,0,1,0,0,1,0
USIR FAHRI DAN MALING MALING DI DPR,1,1,1,0,0,0,0,0,1,0,0,1,0
RT USER USER USER Tangkap Setnov tak sanggup baik bubarkan KPK !!,1,0,0,1,0,0,0,0,1,0,0,1,0
SaveKPK USER tolak rekomendasi &amp; bubarkan Pansus Angket KPK! - Tandatangani petisi! URL via USER,1,0,0,1,0,0,0,0,1,0,0,1,0
Aamiin ya Rabb.. Lengserkan Jokowi USER,1,0,1,0,0,0,0,0,1,0,0,1,0
Mari Awasi sekeliling kita masing-masing menjelang 30/S jika ada aktifitas antek komunis laporkan ke Ulama dan TNI...!! ganyang pki,1,0,0,1,0,1,0,0,0,0,0,1,0
"Allah SWT tak paham toleransi hrs DIBUANG USER Ingin Belajar Toleransi & Keindonesiaan, Gabung SabangMerauke 2016",1,1,0,1,1,0,0,0,0,0,0,1,0
Ulang lagi Reformasi 98 jilid 2 USER Turunkan Jokowi,1,0,1,0,0,0,0,0,1,0,0,1,0
yaudah apalagi yg harus di tunggu ini udah keluar jalur nya !! lengserkan jokowi JokowiEnd,1,0,1,0,0,0,0,0,1,0,0,1,0
2019 Ganti Presiden\nYg suka umbar janji lengserkan',1,0,1,0,0,0,0,0,1,0,0,1,0
CINA KOK IKUT NGOMONG...BALIK SANA KE CINA....ORANG ISLAM ROHINGYA AJA DI USIR SAMA BUDHA MYANMAR...KAMPRET,1,1,0,1,1,1,0,0,0,0,0,1,0
DPR butuh dukungan kaya nya nih... Hak menyatakan Pendapat.. Lengserkan Jokowi kedaulatan di tangan rakyat.. terserah rakyat..,1,0,1,0,0,0,0,0,1,0,0,1,0
USER USER USER USER Onta yaman ni\n\nsetahun lagi gua deportasi loe',1,1,1,0,0,0,0,0,1,0,0,1,0
RT USER: Iyaa... Ahog Ngak pantes jadi pemimpin.. Pantesnya penista agama dipenjarakan!!! https:\/\/t.co\/YhhO40QWXS,1,1,1,0,0,0,0,0,1,0,0,1,0
"Tipikal bani 212 bin onta kampret : cepat memuji org yg dihormati, cepat juga mencaci nya kembali.... salam TGB ... ngoahaha #BubarkanPKS'",1,1,0,1,1,0,0,0,0,0,0,1,0
Usir cina dr balaan mangondow...gan**ng,1,0,0,1,0,1,0,0,0,0,0,1,0
"Pengusaha China : Kalau Reklamasi Pulau G Batal, Jokowi Kami Lengserkan! URL",1,0,1,0,0,0,0,0,1,0,0,1,0
Setuju ahokers lengserkan ke prabon jokowi daripada ancurin penjara ga karuan.. URL,1,0,1,0,0,0,0,0,1,0,0,1,0
USER USER USER USER HTI EMANG PERLU DI BUBARKAN,1,0,0,1,0,0,0,0,1,0,0,1,0
RT USER USER Saya lebih setuju/bahagia/senang.bila MPR/DPR. Itu di bubarkan. Sudah di gaji negara malah dikorupsi .buat rugi,1,0,0,1,0,0,0,0,1,0,0,1,0
USER Rezim anti islam! Tumbangkan 2019!,1,0,1,0,1,0,0,0,0,0,0,1,0
Buat apa nyerang pemerintah Jokowi yg bentar lagi berhenti berkuasa?Lengserkan di pemilihan presiden mendatang.,1,0,1,0,0,0,0,0,1,0,0,1,0
"Tangung kalau cuma blokir jokowi, yuk ah tingkatin jadi lengserkan jokowi biar kehidupan berbangsa dan bernegara di NKRI tenang & damai lagi",1,0,1,0,0,0,0,0,1,0,0,1,0
"Dalam kepala otak presiden?USER?selalu curiga kpd rakyat, buruk sangka, dan takuut ditagih janji.; ; Sehingga apa saja yang dibuat dilakukan rakyat , presiden menuduh rakyat intoleransi dan sebut rakyat radikal, teroris dsb.; ; #tenggelamkanPDIP?; #ting",1,0,0,1,0,0,0,0,1,0,0,1,0
USER USER USER Kunyuk kalau DPR bubarkan KPK,1,1,0,1,0,0,0,0,1,0,0,1,0
Yup... Negara ini sangat tak pantas dipimpin seorang yg tak faham mengelola Negara dgn benar lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1,0
Lengserkan jokowi karena sudah mempermain kan hukum,1,0,1,0,0,0,0,0,1,0,0,1,0
usir budha myamar dari bumi indonesiaa URL,1,0,0,1,1,1,0,0,0,0,0,1,0
GANYANG PKI itu Kewajiban dalam Menjaga NKRI n Pancasila URL,1,0,0,1,0,1,0,0,0,0,0,1,0
Pengkhianatan PKI membunuh para Jendral PKI keblinger kata BungKarno.Bubarkan PKI Turunkan harga2 dan bubarkan kabinet Tritura.,1,0,0,1,0,1,0,0,0,0,0,1,0
Terus Ganyang PKi URL,1,0,0,1,0,1,0,0,0,0,0,1,0
USER Dekrit ...bubarkan DPR...,1,0,0,1,0,0,0,0,1,0,0,1,0
USER USER ganyang pki. mari kita dukung prabowo untuk 2019,1,0,0,1,0,1,0,0,0,0,0,1,0
IQ 200 lihat pelanggaran HAM di myanmar 1. Usir duta besar myanmar 2. Usir org beragama budha di indonesia USER USER USER,1,0,0,1,1,0,0,0,0,0,0,1,0
RT USER Benamkan 2018 dan 2019 !! Rezim anti Islam !!!,1,0,1,0,1,0,0,0,0,0,0,1,0
USER USER Bubarkan KPK... tidak ada gunanya ada KPK hanya dipakai alat politik oleh pemerintah,1,0,0,1,0,0,0,0,1,0,0,1,0
USER Kalau begitu bubarkan saja KPK dan kembalikan tanggung jawab itu kepada polri dan kejaksaan.,1,0,0,1,0,0,0,0,1,0,0,1,0
Usir cina...tidak menghargai..,1,0,0,1,0,1,0,0,0,0,0,1,0
lengserkan jokowi. buktikanlah bahwa kalian cinta jamban. wkwkwkwk,1,1,1,0,0,0,0,0,1,0,0,1,0
USER Pers harus punya program besar berkesinabungan Buang Islam dari Indonesia sebab tak ada manfaatnya,1,0,0,1,1,0,0,0,0,0,0,1,0
"kalo mau Indonesia ini kembali damai, usir cina dari Indonesia.",1,0,0,1,0,1,0,0,0,0,0,1,0
"Kalo ada kuli cina nya, Usir segera, tenaga kerja indonesia yg nganggur banyak URL",1,0,0,1,0,1,0,0,0,0,0,1,0
RT USER USER Bubarkan aja KPK ternyata lemah . Harusnya di perkuat di PTUN ini malah batal artinya bohong OTT,1,0,0,1,0,0,0,0,1,0,0,1,0
Cina telah menguasai ekonomi dan media massa. Ayo usir dari Indonesia,1,0,0,1,0,1,0,0,0,0,0,1,0
"bohong mimpi delusi nyata nya memburuk , hukum carut marut jgn sampe belarut.. bisa indonesia bangkrut USER Turunkan Jokowi",1,0,1,0,0,0,0,0,1,0,0,1,0
Lengserkan Jokowi sekarang juga..,1,0,1,0,0,0,0,0,1,0,0,1,0
USER USER Ganti presiden semua tka cina pulangin ke dataran cina pakai getek',1,0,0,1,0,1,0,0,0,0,0,1,0
setuju! Turunkan Jokowi Karena Bela dan Pro PKI!,1,0,1,0,0,1,0,0,0,0,0,1,0
1. GUSUR AHOK 2. Lengserkan JOKOWI,1,0,1,0,0,0,0,0,1,0,0,1,0
Dengan kekuatan islam kita robohkan rezim pendukung anti-islam.,1,0,0,1,1,0,0,0,0,0,0,1,0
"Ahok :memilih pemimpin Berdasarkan agama melanggar konstitusi. Sebaiknya BABI INI DI BUNGKUS aja, CONGORNYAPECAH BELAH UMAT BERAGAMA.",1,1,1,0,0,0,0,0,1,0,0,1,0
Bubarkan aja dpr..kebanyakan diam URL,1,0,0,1,0,0,0,0,1,0,0,1,0
BUBARKAN partai politik !!!,1,0,0,1,0,0,0,0,1,0,0,1,0
"USER Pak USER Mahfud MD sudah berpaling dari Allah SWT Pemberang, demi bangsa ajak semua Buang Islam",1,1,0,1,1,0,0,0,0,0,0,1,0
Bubarkan KPK.!!! KPK merusak Nalar Demokrasi. USER,1,0,0,1,0,0,0,0,1,0,0,1,0
Duduki Istana Negara !! Sekalian Lengserkan Jokowi Salam2Tahun USER,1,0,1,0,0,0,0,0,1,0,0,1,0
KY Tdk berfungsi makan gaji buta habisin APBN Hakim nakal merajalela BUBARKAN USER USER USER URL,1,0,0,1,0,0,0,0,1,0,0,1,0
"presiden kita, baiknya terlalu sedikit, BOHONGnya terlalu banyak! blokir jokowi lengserkan jokowi",1,0,1,0,0,0,0,0,1,0,0,1,0
RT USER: Ayoo jaga keutuhan NKRI!!! Tangkap Penista Agama!!! #StopKriminalisasiUlama https:\/\/t.co\/dxIDQ4ZQHV,1,0,1,0,0,0,0,0,1,0,0,1,0
RT USER Ayohbangsa indonesia bersihkan etnis cina perompak aset negara,1,0,0,1,0,1,0,0,0,0,0,1,0
"MAKAR NO, LENGSERKAN JOKOWI YES! Faizal Assegaf (Ketua Progres 98) Jutaan rakyat berdemo secara damai untuk? _",1,0,1,0,0,0,0,0,1,0,0,1,0
Pemerintah jangan memihak Bastian. Akan kita lengserkan Jokowi jika tidak ikut dan menghalang-halangi AksiBelaIslan,1,0,1,0,0,0,0,0,1,0,0,1,0
Indonesia rasa Beijing. usir cina,1,0,0,1,0,1,0,0,0,0,0,1,0
RT USER bubarkan pansus bubarkan DPR,1,0,0,1,0,0,0,0,1,0,0,1,0
RT USER Ayoo jaga keutuhan NKRI!!! Tangkap Penista Agama!!! StopKriminalisasiUlama URL,1,0,1,0,1,0,0,0,0,0,0,1,0
ternyata Tol ngutang ke Jepang... lewat 3% jokowi layak di makzulkan.. Turunkan Jokowi...,1,0,1,0,0,0,0,0,1,0,0,1,0
KepungIstana mari kita lengserkan org no 1 di INA jokowi sudah buat org gk bisa dftr cpns dia enak dulu dftr cpns mudah skrg tdk dibuka.,1,0,1,0,0,0,0,0,1,0,0,1,0
"#2019GantiPresiden Pilkada DKI 2017 kita sudah SINGKIRKAN AHOK, INSYA ALLOH #2019GantiPresiden",1,0,1,0,0,0,0,0,1,0,0,1,0
Rezim paranoid bukti pemerintahan yg rapuh dan kami rindu teriakan lengserkan USER di depan istana dengan ribuan rakyat kepalkan tangan !!!,1,0,1,0,0,0,0,0,1,0,0,1,0
KPK ?? Bubarkan !!!,1,0,0,1,0,0,0,0,1,0,0,1,0
turunkan jokowi ! Ayo mahasiswa jgn cm nongkrong d Tv Jadi penonton acara Alay saja. Leluhurmu memanggilmu ! USER USER,1,0,1,0,0,0,0,0,1,0,0,1,0
TumbangkanJokowiRadikal TUMBANGKAN REZIM TIRANI.. LENGSERKAN JOKOWI,1,0,1,0,0,0,0,0,1,0,0,1,0
"Kita balas di sini gima kita usir budha ""USER: Kurang Ajar, Etnis Muslim Rohingya Disingkirkan dari Data Sensus Penduduk Myanmar",1,0,0,1,1,0,0,0,0,0,0,1,0
GANYANG PKI BESERTA ANTEK-ANTEKNYA !,1,0,0,1,0,1,0,0,0,0,0,1,0
TERNYATA JOKOWI KOMUNIS !!!! LENGSERKAN !!!! URL,1,0,1,0,0,1,0,0,0,0,0,1,0
Tolong USER USER USER USER USER USER USER Bubarkan Acara PKI tsb URL,1,0,0,1,0,1,0,0,0,0,0,1,0
TangkapPengunggahChatMesum kasus rekayasa kekayasa kelompok kiri pesanan si kiri utk tujuan kekuasaan si kiri Lengserkan Jokowi,1,0,1,0,0,0,0,0,1,0,0,1,0
"alhamdulillah... gerakan sprti mas ini yg kami para oknum-oknum penjahat tunggu, smoga makin byk yg golput dan lengserkan jokowi :)",1,0,1,0,0,0,0,0,1,0,0,1,0
SELAMA REZIM JOKOWI TIDAK LENGSER MAKA KEADILAN HANYA UNTUK PENGUASA SAJA. JALAN SATU SATUNYA LENGSERKAN JOKOWI.,1,0,1,0,0,0,0,0,1,0,0,1,0
USER Itu mantan penyanyi cilik yang gembrot n jelek banget itu ya klu tidak salah eh ternyata gedenya jadi cebong juga kasian deh kamu bakalan kagak ada yang milih calon SJ sombong jelas orang kagak pernah sujud ! TENGGELAMKAN',1,1,1,0,0,0,1,0,0,0,0,1,0
Nextnya Turunkan Jokowi Pak de USER,1,0,1,0,0,0,0,0,1,0,0,1,0
percuma dapat banyak medali kalo ujung-ujungnya cuma diajak teriak KAFIR LENGSERKAN..,1,1,0,1,1,0,0,0,0,0,0,1,0
RT USER Usir aja duta besarnya Negara yg Kristen aja udah putus hubungan diplomatik.,1,0,1,0,1,0,0,0,0,0,0,1,0
"indonesia negaraHukum! sementara jokowi ubah indonesia mjd negara kekuasaan,yg makar Jokowi! lengserkan jokowi",1,0,1,0,0,0,0,0,1,0,0,1,0
usir cina dan jongos-jongosnya klo anda ingin Indonesia ini damai.,1,1,0,1,0,1,0,0,0,0,0,1,0
Lengserkan segera klo masih ngotot lanjut reklamasi!!!,1,0,1,0,0,0,0,0,1,0,0,1,0
Kemaren di SIANTAR di COPOT spanduk mu; sekarang CURI-CURI KAMPANYE di tengah DEMO; mana PANWASLU ni; SI DJAROT MAIN CURANG KAMPANYE di tengah DEMO buruh; TINDAK TEGAS PASLON CURANG NO. 2 #djoss #register40 #pilgubsu2018 #pilkada #sumut;,1,0,1,0,0,0,0,0,1,0,0,1,0
USER Ngancem pembunuhan itu gak bakalan pernah lucu. Mana yg diancem Presiden pula... Bloon banget sih. Tuntut pidana seberat2nya pak... USER',1,1,1,0,0,0,0,0,1,0,0,1,0
"Gebuk komunis PKI selamatkan NKRI, jangan kasih kendor jangan sampai pembantaian ulama dan kiai NU terulang",1,0,0,1,0,1,0,0,0,0,0,1,0
"Ayo Muslim hantam terus LGBT, rakyat akan paham yg harus DIBUANG Islam USER Parmusi Dorong RUU Anti Paham LGBT",1,0,0,1,1,0,0,1,0,0,0,1,0
USER bubarkan saja KPK fud.. Jadikan org tersangka asal asalan.. Kalah ni skrg,1,0,0,1,0,0,0,0,1,0,0,1,0
"kita usir dan bantai aja semua orang hindu budha di Indonesia, biar mereka tau rasa.... URL",1,0,0,1,1,0,0,0,0,0,0,1,0
Garuda sengaja di bangkrutkan biar bisa dikuasai Asing/Aseng (cina laknat). lengserkan USER . Garuda Bangkrut,1,0,0,1,0,1,0,0,0,0,0,1,0
Rezim Diktaktor.. Ekonomi hanya utk Cina.. di sumpah setia UUD PENGKHIANAT USER Turunkan Jokowi,1,0,1,0,0,1,0,0,0,0,0,1,0
"pemilihan kepala daerah DKI yg penuh intimidasi, hasilnya tetap sah ? Anies-Sandi kampanye janji-janji FALSU, BATALKAN pengangkatan Anies-Sandi !!!",1,0,1,0,0,0,0,0,1,0,0,1,0
Mari kita ganyang pki dari NKRI..,1,0,0,1,0,0,0,0,1,0,0,1,0
"USER Potong aja tangan bajingan itu, pemimpin munafik, daerah munafik, persa syariah hanya buat cambuk org pacaran doang,,,'",1,1,1,0,1,0,0,0,0,0,0,1,0
Bubarkan HTI Presiden Jokowi Dinilai Diktator URL,1,0,0,1,1,0,0,0,0,0,0,1,0
USER USER USER klu KPK di bubarkan.. Kita sebagai rakyat wajib/kudu bubarkan wakil rakyat/DPR,1,0,0,1,0,0,0,0,1,0,0,1,0
Menlu Indonesia Janji Akan Hancurkan Kekuatan Anti-China. jokowi anti pribumi turunkan jokowi Tiru Turki,1,0,1,0,0,0,0,0,1,0,0,1,0
Indonesia jadi Republik Berisik sejak USER presiden... lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1,0
Bubarkan KPK perkuat lemabaga negara sistem politik,1,0,0,1,0,0,0,0,1,0,0,1,0
"Kalau Umat Islam tidak Toleran, umat Kristiani, Budha, Rindhu, Cina, dan sebagainya itu PASTI udah kami USIR... URL",1,0,0,1,1,1,0,0,0,0,0,1,0
RT USER USER Bubarkan aja DPR nya pasti Stop Korupsinya,1,0,0,1,0,0,0,0,1,0,0,1,0
Ganti Rezim ; GantiPreisden ; ; Jgn Pilih Paslon Usungan PDIP Di PILKADA 27 Juni 2018 ; ; #2019GantiPresiden,1,0,0,1,0,0,0,0,1,0,0,1,0
"Putuskan Hubungan Diplomatik dengan Myanmar, Atau Jokowi Kami Turunkan URL",1,0,1,0,0,0,0,0,1,0,0,1,0
"Dana Haji di Embat ?! Saatnya Jokowi di Lengserkan ! Negara di gadaikan ke asing. Defisit semakin besar, APBN Amblass Turunkan JoKoWi",1,0,1,0,0,0,0,0,1,0,0,1,0
RT USER: USER ganyang PKI,1,0,0,1,0,1,0,0,0,0,0,1,0
"Jokowi sudah menyerah saatnya gantikan Jokowi, lengserkan jokowi qishosjokowi URL",1,0,1,0,0,0,0,0,1,0,0,1,0
"Apakah ini beradab? Jika setuju, tidak beradab, buang Islam karena hanya dgn buang Islam, kebiadaban dapat dikurangi",1,1,0,1,1,0,0,0,0,0,0,1,0
USER USER BUBARKAN KPK !!,1,0,0,1,0,0,0,0,1,0,0,1,0
"Sumbu pendek: jokowi koalisi dengan negara PKI, Jokowi PKI, lengserkan jokowi.... pusying hamba",1,0,1,0,0,1,0,0,0,0,0,1,0
RT USER USER Mending bubarkan aja USER dan bikin lembaga anti korupsi baru dgn paradigma baru yg benar-benar independen,1,0,0,1,0,0,0,0,1,0,0,1,0
RT USER UsirDubesMyanmar,1,0,1,0,0,1,0,0,0,0,0,1,0
Setuju! Bubarkan KPK! Angkat USER jadi Ketua Badan Pemberantasan Korupsi berikutnya!!! URL,1,0,0,1,0,0,0,0,1,0,0,1,0
Mau membantu? Lengserkan jokowi.,1,0,1,0,0,0,0,0,1,0,0,1,0
"msh ingat Siloam cina kita usir ! andai ku mati , anak-anak ku sudah paham Filosofi hidup! Harga diri diatas segalanya , bukan di kaki Penjajah",1,0,0,1,0,1,0,0,0,0,0,1,0
"Siapppp...sbtlnye ga nunggu 2019, lbh cpt lbh baik jokowi kita lengserkan...sblm negeri ini kacau balau",1,0,1,0,0,0,0,0,1,0,0,1,0
Penjarakan semua cina kafir dan ateis! Termasuk Ahok pemimpin babi tukang korupsi!,1,1,0,1,0,1,0,0,0,0,0,1,0
RT USER USER USER USER Usut terus kasus korupsi Sandiaga dan Anies BATALKAN pengangkatan Anies-Sandi !,1,0,0,1,0,0,0,0,1,0,0,1,0
Ratusan Massa Ormas Islam Geruduk LBH Jakarta: Ganyang PKI! URL URL,1,0,0,1,0,1,0,0,0,0,0,1,0
Mari kita lawan dan hancurkan rezim kopLaks jongos cina komunis!!!,1,1,1,0,0,1,0,0,0,0,0,1,0
"Sampai detik ini si USER masih tetap bertahan dengan pernyataan nya tsb yg mengatakan kalau "" kitab suci adalah fiksi dan fiktif"" ini betul2 baru D.N AIDIT malah dia tantang umat islam 240 juta orang di negeri ini ,lalu mau kita apakan ini orang",1,0,1,0,0,0,0,0,1,0,0,1,0
RT USER PENJARAKAN PENISTA AGAMA !!! ATAU USER TURUN !!! URL,1,0,1,0,1,0,0,0,0,0,0,1,0
RezimRepresifAntiIslam LENGSERKAN JOKOWI,1,0,1,0,1,0,0,0,0,0,0,1,0
"Ganti kapolri, Harus ganti presiden, LENGSERKAN jokowi menjadi harga mati",1,0,1,0,0,0,0,0,1,0,0,1,0
Bubarkan saja tuh DPR sama KPK...sama aja bodoh nya,1,1,0,1,0,0,0,0,1,0,0,1,0
Pensiunkan kapolri USER USER URL,1,0,1,0,0,0,0,0,1,0,0,1,0
Pengusaha china ;: jk reklamasi pulau G Dibatalkan . Jokowi akan kami lengserkan,1,0,1,0,0,0,0,0,1,0,0,1,0
kita bukan takut kita cuma mau ganyang pki bahaya kalo embrio iblisnya berkembang biak,1,0,0,1,0,1,0,0,0,0,0,1,0
Sesama budha radikal harus saling melindungi? usir dubes myanmar. SaveRohingya PrayForRohingya,1,0,0,1,1,1,0,0,0,0,0,1,0
"lengserkan jokowi! ""USER: Rejim anti subsidi adalah rejim anti kerakyatan. USER USER """,1,0,1,0,0,0,0,0,1,0,0,1,0
"USER Pak USER tak dpt bantah Beriman pd Allah SWT = Beriman pd KEBIADABAN, wajib pelopori Buang Islam",1,1,0,1,1,0,0,0,0,0,0,1,0
Kami punya TAKBIR yang akan ganyang kalian PKI!!!,1,0,0,1,0,1,0,0,0,0,0,1,0
RT USER: USER Gw lebih setuju kalau DPR yang di bubarkan,1,0,0,1,0,0,0,0,1,0,0,1,0
"tdak cukup polisi,dan tidak cukup pengadilan utuk menegakkan hukum bila tdak didukung oleh rakyat,jokowi lah yg bkin rakyat resah,lengserkan",1,0,1,0,0,0,0,0,1,0,0,1,0
RT USER Bubarkan DPR! useless,1,0,0,1,0,0,0,0,1,0,0,1,0
USER Saya dukung 200 % pernyataan Najwa soal KPK. Lebih baik DPR kita bubarkan,1,0,0,1,0,0,0,0,1,0,0,1,0
TNI HARUS BERGERAK PKI SUDAH BANGKIT DAN MERAJALELA......!!!!LENGSERKAN JOKOWI GagAL TOTAL MEMIMPIN INDONESIA. URL,1,0,1,0,0,0,0,0,1,0,0,1,0
